index;date;state;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
24325;2020-04-22;no;Saint Lucia;15;inf;14.999999999999996;
24326;2020-04-22;no;Saint Vincent and the Grenadines;13;24.666666666666675;12.799999999999997;
24327;2020-04-22;no;San Marino;488;36.56410256410258;487.9999999999999;48.77551020408158
24328;2020-04-22;no;Sao Tome and Principe;4;inf;3.999999999999999;
24329;2020-04-22;no;Saudi Arabia;12772;10.165209790209794;12783.799999999997;10.21533871533872
24330;2020-04-22;no;Senegal;442;12.625641025641027;450.9999999999999;13.637350705754619
24331;2020-04-22;no;Serbia;7144;26.801556420233467;7084.5999999999985;27.96812423375564
24332;2020-04-22;no;Seychelles;11;inf;10.999999999999996;
24333;2020-04-22;no;Sierra Leone;61;5.703703703703705;59.999999999999986;
24334;2020-04-22;no;Singapore;10141;8.550383952358569;10106.599999999999;8.459914425809679
24335;2020-04-22;no;Slovakia;1244;33.953051643192495;1260.1999999999998;27.998467432950196
24336;2020-04-22;no;Romania;9710;24.020671834625336;9680.199999999997;27.905444411267077
24337;2020-04-22;no;Equatorial Guinea;84;32.80000000000001;108.79999999999997;
24338;2020-04-22;no;Zimbabwe;28;18.00000000000001;27.599999999999994;
24339;2020-04-22;no;Egypt;3659;21.435582822085898;3692.999999999999;19.420771075447355
24340;2020-04-22;Hunan;China;1019;inf;1018.9999999999998;3.820089087595998e+31
24341;2020-04-22;Inner Mongolia;China;194;inf;194.59999999999997;388.00000000000006
24342;2020-04-22;Isle of Man;United Kingdom;307;87.04761904761908;305.7999999999999;151.90000000000217
24343;2020-04-22;Jiangsu;China;653;inf;652.9999999999999;inf
24344;2020-04-22;Jiangxi;China;937;inf;936.9999999999998;3.512682507436163e+31
24345;2020-04-22;Jilin;China;106;105.33333333333337;106.59999999999997;95.93939393939445
24346;2020-04-22;Liaoning;China;146;inf;145.99999999999997;inf
24347;2020-04-22;Macau;China;45;inf;44.99999999999999;
24348;2020-04-22;Manitoba;Canada;257;170.22222222222226;258.19999999999993;142.44444444444466
24349;2020-04-22;Martinique;France;164;326.66666666666674;164.79999999999995;125.74358974359141
24350;2020-04-22;Mayotte;France;326;11.006060606060611;317.5999999999999;19.46666666666667
24351;2020-04-22;Montserrat;United Kingdom;11;inf;10.999999999999996;
24352;2020-04-22;New Brunswick;Canada;118;inf;117.99999999999997;1179.3333333334008
24353;2020-04-22;New Caledonia;France;18;inf;17.999999999999996;
24354;2020-04-22;New South Wales;Australia;2971;741.916666666667;2972.2;456.33846153844553
24355;2020-04-22;Newfoundland and Labrador;Canada;256;-513.3333333333335;256.4;-1283.0000000000734
24356;2020-04-22;Ningxia;China;75;inf;74.99999999999999;
24357;2020-04-22;Northern Territory;Australia;28;inf;27.999999999999993;
24358;2020-04-22;Northwest Territories;Canada;5;inf;4.999999999999999;
24359;2020-04-22;Nova Scotia;Canada;772;29.15032679738563;781.3999999999999;21.13881019830028
24360;2020-04-22;Ontario;Canada;13718;15.506948640483389;13422.799999999997;21.21211118464595
24361;2020-04-22;Prince Edward Island;Canada;26;inf;25.999999999999996;
24362;2020-04-22;Qinghai;China;18;inf;17.999999999999996;
24363;2020-04-22;Quebec;Canada;20965;24.46739570676388;20972.799999999996;22.33426101154034
24364;2020-04-22;Queensland;Australia;1024;408.9333333333334;1023.7999999999997;567.8518518518663
24365;2020-04-22;Reunion;France;410;409.3333333333334;410.4;455.0370370370199
24366;2020-04-22;Saint Barthelemy;France;6;inf;5.999999999999999;
24367;2020-04-22;Saint Pierre and Miquelon;France;1;inf;0.9999999999999998;
24368;2020-04-22;Saskatchewan;Canada;326;64.13333333333335;326.79999999999995;73.21212121212112
24369;2020-04-22;Hubei;China;68128;inf;68127.99999999999;inf
24370;2020-04-22;Hong Kong;China;1033;257.2500000000001;1031.3999999999999;490.15873015872484
24371;2020-04-22;Henan;China;1276;inf;1275.9999999999998;inf
24372;2020-04-22;Heilongjiang;China;921;114.12500000000004;919.3999999999999;134.22549019607823
24373;2020-04-22;Alberta;Canada;3401;12.71670047329277;3428.2;13.44491287240021
24374;2020-04-22;Anguilla;United Kingdom;3;inf;2.9999999999999996;
24375;2020-04-22;Anhui;China;991;inf;990.9999999999998;3.7151209870536155e+31
24376;2020-04-22;Aruba;Netherlands;100;65.33333333333334;98.79999999999998;
24377;2020-04-22;Australian Capital Territory;Australia;104;inf;104.19999999999999;346.22222222221734
24378;2020-04-22;Beijing;China;593;inf;592.9999999999999;inf
24379;2020-04-22;Bermuda;United Kingdom;99;13.897435897435901;93.79999999999998;
24380;2020-04-22;Bonaire, Sint Eustatius and Saba;Netherlands;5;inf;4.999999999999999;
24381;2020-04-22;British Columbia;Canada;1795;23.270270270270274;1768.5999999999995;41.92718446601949
24382;2020-04-22;British Virgin Islands;United Kingdom;5;inf;4.999999999999999;
24383;2020-04-22;Cayman Islands;United Kingdom;66;inf;66.79999999999998;
24384;2020-04-22;Channel Islands;United Kingdom;498;98.80000000000004;505.19999999999993;69.17592592592577
24385;2020-04-22;Chongqing;China;579;inf;578.9999999999999;inf
24386;2020-04-22;Curacao;Netherlands;14;inf;14.399999999999995;
24387;2020-04-22;Shaanxi;China;279;23.536231884057983;275.4;50.91823899371059
24388;2020-04-22;Diamond Princess;Canada;0;;0.0;
24389;2020-04-22;Faroe Islands;Denmark;185;inf;185.79999999999995;370.66666666666674
24390;2020-04-22;French Guiana;France;97;inf;101.79999999999998;
24391;2020-04-22;French Polynesia;France;57;112.66666666666671;56.59999999999999;
24392;2020-04-22;Fujian;China;355;inf;354.99999999999994;inf
24393;2020-04-22;Gansu;China;139;inf;138.99999999999997;inf
24394;2020-04-22;Gibraltar;United Kingdom;132;inf;132.39999999999998;660.9999999999905
24395;2020-04-22;Grand Princess;Canada;13;inf;12.999999999999998;
24396;2020-04-22;Greenland;Denmark;11;inf;10.999999999999996;
24397;2020-04-22;Guadeloupe;France;148;inf;148.2;1480.6666666665408
24398;2020-04-22;Guangdong;China;1582;3163.3333333333344;1582.9999999999995;1438.1212121213314
24399;2020-04-22;Guangxi;China;254;inf;253.99999999999994;3.8088425053950284e+31
24400;2020-04-22;Guizhou;China;147;inf;146.99999999999997;1469.3333333334172
24401;2020-04-22;Hainan;China;168;inf;167.99999999999997;inf
24402;2020-04-22;Hebei;China;328;inf;327.9999999999999;inf
24403;2020-04-22;Falkland Islands (Malvinas);United Kingdom;11;inf;11.599999999999998;
24404;2020-04-22;Shandong;China;787;inf;786.9999999999999;inf
24405;2020-04-22;no;El Salvador;237;23.85964912280703;240.79999999999995;17.07268170426064
24406;2020-04-22;Shanxi;China;197;inf;196.99999999999997;inf
24407;2020-04-22;no;Bosnia and Herzegovina;1368;45.412429378531094;1370.6;47.786476868327185
24408;2020-04-22;no;Botswana;22;20.66666666666667;21.199999999999996;
24409;2020-04-22;no;Brazil;45757;17.2289589150379;46731.59999999999;15.221561743201123
24410;2020-04-22;no;Brunei;138;inf;137.99999999999997;1379.3333333332162
24411;2020-04-22;no;Bulgaria;1024;20.54736842105264;1051.7999999999997;17.74358974358975
24412;2020-04-22;no;Burkina Faso;609;42.619047619047635;606.9999999999999;57.35897435897449
24413;2020-04-22;no;Burma;123;60.50000000000002;129.2;16.49549549549549
24414;2020-04-22;no;Burundi;11;2.3333333333333335;8.599999999999998;
24415;2020-04-22;no;Cabo Verde;73;23.111111111111114;75.6;
24416;2020-04-22;no;Cambodia;122;inf;121.99999999999997;3.6588880760487676e+31
24417;2020-04-22;no;Cameroon;1163;inf;1250.6;16.087671232876712
24418;2020-04-22;no;Central African Republic;14;13.333333333333337;14.399999999999997;
24419;2020-04-22;no;Chad;33;inf;34.39999999999999;
24420;2020-04-22;no;Colombia;4356;21.95602462620933;4384.799999999999;20.586167241662547
24421;2020-04-22;no;Bolivia;609;26.237037037037048;656.1999999999998;12.15157612340711
24422;2020-04-22;no;Comoros;0;;0.0;
24423;2020-04-22;no;Congo (Kinshasa);359;25.70370370370371;362.3999999999999;25.45985401459856
24424;2020-04-22;no;Costa Rica;681;70.59649122807018;676.9999999999999;115.74712643678137
24425;2020-04-22;no;Cote d'Ivoire;952;17.238095238095244;959.1999999999997;21.131639722863763
24426;2020-04-22;no;Croatia;1950;55.449275362318865;1945.7999999999997;66.81068524970955
24427;2020-04-22;no;Cuba;1189;22.307189542483666;1186.6;22.778891115564427
24428;2020-04-22;no;Cyprus;790;86.8888888888889;788.9999999999999;110.11267605633768
24429;2020-04-22;no;Czechia;7132;60.531609195402325;7104.999999999998;63.14079422382685
24430;2020-04-22;no;Denmark;7912;38.82787573467675;7880.999999999998;46.562864614765694
24431;2020-04-22;no;Diamond Princess;712;inf;711.9999999999999;inf
24432;2020-04-22;no;Djibouti;974;14.401041666666673;949.9999999999999;22.424242424242436
24433;2020-04-22;no;Dominica;16;inf;15.999999999999996;
24434;2020-04-22;no;Dominican Republic;5300;30.373015873015884;5319.999999999999;22.384423949641306
24435;2020-04-22;no;Ecuador;10850;28.971375807940912;13055.599999999997;7.231205121550308
24436;2020-04-22;Shanghai;China;639;1276.666666666667;639.3999999999999;335.6491228070216
24437;2020-04-22;no;Congo (Brazzaville);186;13.102564102564106;179.39999999999998;16.893333333333334
24438;2020-04-22;no;Bhutan;6;11.333333333333336;6.199999999999999;
24439;2020-04-22;no;Chile;12164;29.775242923531913;12218.599999999999;27.404806201550397
24440;2020-04-22;no;Belize;18;inf;17.999999999999996;
24441;2020-04-22;no;Benin;54;inf;53.999999999999986;
24442;2020-04-22;Sint Maarten;Netherlands;71;34.16666666666667;70.19999999999999;
24443;2020-04-22;South Australia;Australia;438;291.11111111111114;437.19999999999993;727.6666666666392
24444;2020-04-22;St Martin;France;38;74.6666666666667;37.599999999999994;
24445;2020-04-22;Tasmania;Australia;205;80.80000000000003;203.99999999999994;64.88172043010768
24446;2020-04-22;Tianjin;China;189;inf;189.19999999999996;1890.6666666665055
24447;2020-04-22;Tibet;China;1;inf;0.9999999999999998;
24448;2020-04-22;Turks and Caicos Islands;United Kingdom;11;inf;10.999999999999996;
24449;2020-04-22;Victoria;Australia;1336;381.04761904761926;1336.1999999999998;403.9393939393857
24450;2020-04-22;Xinjiang;China;76;inf;75.99999999999999;
24451;2020-04-22;Yukon;Canada;11;inf;10.999999999999996;
24452;2020-04-22;Yunnan;China;184;inf;184.19999999999996;1840.6666666665099
24453;2020-04-22;Zhejiang;China;1268;inf;1267.9999999999998;inf
24454;2020-04-22;no;Afghanistan;1176;14.640000000000002;1184.7999999999997;15.897289586305304
24455;2020-04-22;no;Albania;634;24.360000000000007;633.5999999999999;26.42712842712841
24456;2020-04-22;Western Australia;Australia;546;1091.3333333333337;546.1999999999999;1091.3333333333335
24457;2020-04-22;Sichuan;China;561;inf;560.9999999999999;inf
24458;2020-04-22;no;Algeria;2910;29.302083333333346;2914.5999999999995;29.007895640233464
24459;2020-04-22;no;Belarus;7281;13.286135693215343;7412.5999999999985;12.01101153868683
24460;2020-04-22;no;Barbados;75;inf;75.59999999999998;
24461;2020-04-22;no;Bangladesh;3772;8.173139158576056;3795.3999999999996;7.863235867446395
24462;2020-04-22;no;Bahrain;2027;32.81666666666668;2128.3999999999996;18.62966389145854
24463;2020-04-22;no;Bahamas;65;25.333333333333343;66.99999999999999;
24464;2020-04-22;no;Azerbaijan;1518;36.04878048780489;1514.7999999999997;40.03432700993679
24465;2020-04-22;no;Belgium;41889;42.9618747813921;41983.59999999999;35.786872316186184
24466;2020-04-22;no;Armenia;1473;20.960199004975127;1466.3999999999996;24.265517241379314
24467;2020-04-22;no;Argentina;3144;29.937602627257803;3231.5999999999995;21.343021914648215
24468;2020-04-22;no;Antigua and Barbuda;24;46.66666666666667;23.599999999999998;
24469;2020-04-22;no;Angola;25;48.66666666666668;24.599999999999994;
24470;2020-04-22;no;Andorra;723;239.6666666666667;722.1999999999998;194.19819819819884
24471;2020-04-22;no;Austria;14925;228.6820512820514;14933.199999999997;227.6906584992369
24472;2020-04-23;no;Liechtenstein;81;inf;80.99999999999999;
24473;2020-04-23;no;Libya;60;12.592592592592595;58.399999999999984;
24474;2020-04-23;no;Liberia;101;inf;107.99999999999997;22.01418439716318
24475;2020-04-23;no;Lesotho;0;;0.0;
24476;2020-04-23;no;Lebanon;688;124.0606060606061;689.3999999999999;136.85333333333332
24477;2020-04-23;no;Latvia;778;50.822222222222244;774.9999999999998;62.5027322404375
24478;2020-04-23;no;Kuwait;2399;14.05851619644724;2446.5999999999995;14.288220551378457
24479;2020-04-23;no;Kyrgyzstan;631;29.8048780487805;632.5999999999999;29.435897435897427
24480;2020-04-23;no;Kosovo;630;38.16666666666667;640.7999999999998;20.307862679955733
24481;2020-04-23;no;Korea, South;10708;855.6000000000004;10706.199999999997;963.531531531658
24482;2020-04-23;no;Kenya;320;25.52777777777779;319.5999999999999;23.979166666666696
24483;2020-04-23;no;Lithuania;1398;57.19444444444446;1390.7999999999997;64.62264150943419
24484;2020-04-23;no;Laos;19;inf;18.999999999999996;
24485;2020-04-23;no;Luxembourg;3665;155.13475177304974;3668.5999999999995;122.09843400447356
24486;2020-04-23;no;Morocco;3568;18.98421541318478;3575.599999999999;19.395286963131902
24487;2020-04-23;no;Madagascar;121;inf;121.59999999999997;404.22222222223564
24488;2020-04-23;no;Malawi;33;3.28888888888889;27.999999999999993;
24489;2020-04-23;no;Malaysia;5603;91.5537190082645;5609.999999999999;89.62197092083993
24490;2020-04-23;no;Maldives;108;7.3866666666666685;116.59999999999997;5.246846846846852
24491;2020-04-23;no;Mali;309;11.241830065359482;310.99999999999994;12.788148148148167
24492;2020-04-23;no;Malta;445;444.00000000000017;445.39999999999986;119.40540540540579
24493;2020-04-23;no;Mauritania;7;inf;6.999999999999998;
24494;2020-04-23;no;Mauritius;331;219.55555555555563;329.99999999999994;549.0000000000052
24495;2020-04-23;no;Mexico;11633;9.905565978736712;11678.399999999998;11.047412457390772
24496;2020-04-23;no;Moldova;2926;17.773504273504276;2946.3999999999996;20.108082257293148
24497;2020-04-23;no;Monaco;94;inf;93.99999999999999;
24498;2020-04-23;no;Mongolia;36;35.000000000000014;35.8;
24499;2020-04-23;no;Montenegro;316;209.77777777777783;316.5999999999999;165.6842105263178
24500;2020-04-23;no;Kazakhstan;2289;14.55555555555556;2300.3999999999996;13.805787781350485
24501;2020-04-23;no;MS Zaandam;9;inf;8.999999999999998;
24502;2020-04-23;no;Jordan;437;96.29629629629635;436.9999999999999;100.66666666666774
24503;2020-04-23;no;Eritrea;39;inf;38.99999999999999;
24504;2020-04-23;no;Jamaica;257;13.98039215686275;261.19999999999993;12.314720812182752
24505;2020-04-23;no;Mozambique;46;12.000000000000004;52.19999999999999;
24506;2020-04-23;no;Estonia;1592;78.38333333333337;1588.5999999999997;88.70809792843725
24507;2020-04-23;no;Eswatini;31;inf;36.99999999999999;
24508;2020-04-23;no;Ethiopia;116;115.33333333333339;116.99999999999997;57.46666666666689
24509;2020-04-23;no;Fiji;18;inf;17.999999999999996;
24510;2020-04-23;no;Finland;4284;30.683950617283962;4259.4;33.9431227782335
24511;2020-04-23;no;France;157026;2975.631746031739;157517.99999999997;120.82348695741857
24512;2020-04-23;no;Gabon;167;29.63636363636365;167.39999999999998;13.086834733893555
24513;2020-04-23;no;Gambia;10;inf;9.999999999999998;
24514;2020-04-23;no;Georgia;425;48.98039215686276;429.79999999999995;40.31410256410244
24515;2020-04-23;no;Germany;153129;62.29406090671079;152715.99999999997;78.28579833532324
24516;2020-04-23;no;Ghana;1154;19.9404761904762;1181.6;23.928270042194047
24517;2020-04-23;no;Greece;2463;78.19354838709678;2453.5999999999995;46.546511627907066
24518;2020-04-23;no;Grenada;15;29.333333333333343;15.399999999999997;
24519;2020-04-23;no;Japan;12469;29.103864734299528;12437.399999999998;31.155635987590472
24520;2020-04-23;no;Guatemala;384;7.362962962962965;379.4;9.617180205415488
24521;2020-04-23;no;Guinea-Bissau;50;inf;50.79999999999999;
24522;2020-04-23;no;Guyana;70;33.83333333333335;69.79999999999998;
24523;2020-04-23;no;Haiti;72;8.48888888888889;66.99999999999999;
24524;2020-04-23;no;Holy See;9;inf;8.999999999999998;
24525;2020-04-23;no;Honduras;519;40.613333333333344;548.1999999999999;19.34076827757123
24526;2020-04-23;no;Hungary;2284;23.476702508960578;2287.2;22.219743069641627
24527;2020-04-23;no;Iceland;1789;324.3636363636365;1786.1999999999994;509.352380952414
24528;2020-04-23;no;India;23077;14.353687020353691;23067.999999999996;14.717556904745667
24529;2020-04-23;no;Indonesia;7775;23.258333333333344;7829.199999999998;21.458129964589933
24530;2020-04-23;no;Iran;87026;77.28537170263792;87069.19999999998;72.75447512564196
24531;2020-04-23;no;Iraq;1677;43.64444444444445;1676.1999999999998;45.802607076350014
24532;2020-04-23;no;Ireland;17607;21.40736013614126;17412.6;28.80725778842859
24533;2020-04-23;no;Israel;14803;33.48277197057686;14719.799999999997;45.69796954314711
24534;2020-04-23;no;Italy;189973;62.196032801418454;189920.39999999997;66.47807188961924
24535;2020-04-23;no;Guinea;862;8.854406130268202;852.1999999999998;10.378282153983093
24536;2020-04-23;no;Namibia;16;inf;15.999999999999996;
24537;2020-04-23;no;Slovakia;1325;19.936507936507944;1300.1999999999998;31.58563074352551
24538;2020-04-23;no;Netherlands;35729;43.763845350052264;35685.99999999999;45.561208958469464
24539;2020-04-23;no;Spain;213024;47.14680835029017;206897.19999999995;205.62394699164435
24540;2020-04-23;no;Sri Lanka;368;11.586206896551726;377.5999999999999;11.372677595628414
24541;2020-04-23;no;Sudan;174;4.189054726368161;161.59999999999997;6.554517133956387
24542;2020-04-23;no;Suriname;10;inf;9.999999999999998;
24543;2020-04-23;no;Sweden;16755;22.368457780879282;16764.999999999996;24.459941253924857
24544;2020-04-23;no;Switzerland;28496;130.60354118552738;28479.6;149.92298180533274
24545;2020-04-23;no;Syria;42;inf;41.99999999999999;
24546;2020-04-23;no;Taiwan*;427;426.0000000000001;426.9999999999999;283.688888888889
24547;2020-04-23;no;Tajikistan;0;;0.0;
24548;2020-04-23;no;Tanzania;284;18.266666666666673;283.99999999999994;15.48275862068965
24549;2020-04-23;no;Thailand;2839;201.8095238095239;2857.999999999999;110.24124513618756
24550;2020-04-23;no;Timor-Leste;23;inf;23.4;
24551;2020-04-23;no;Togo;88;87.33333333333337;89.59999999999998;
24552;2020-04-23;no;Trinidad and Tobago;115;inf;114.99999999999997;573.999999999992
24553;2020-04-23;no;South Sudan;5;8.66666666666667;4.599999999999999;
24554;2020-04-23;no;Tunisia;918;53.156862745098046;914.3999999999999;92.26530612244889
24555;2020-04-23;no;US;871617;26.94914311091137;873418.7999999998;27.292373787445833
24556;2020-04-23;no;Uganda;74;10.153846153846155;69.6;
24557;2020-04-23;no;Ukraine;7170;12.687081339712922;7131.799999999998;14.444540790519556
24558;2020-04-23;no;United Arab Emirates;8756;16.482850482850488;8768.599999999999;16.36727416798732
24559;2020-04-23;no;United Kingdom;145540;26.38603091005989;145123.59999999998;28.421662815679582
24560;2020-04-23;no;Uruguay;557;78.52380952380956;561.5999999999999;57.40972222222209
24561;2020-04-23;no;Uzbekistan;1758;42.933333333333344;1763.6;36.20956399437406
24562;2020-04-23;no;Venezuela;311;22.66666666666667;304.99999999999994;22.63049095607235
24563;2020-04-23;no;Vietnam;268;inf;268.79999999999995;670.9999999999903
24564;2020-04-23;no;West Bank and Gaza;336;95.23809523809528;336.3999999999999;98.01960784313711
24565;2020-04-23;no;Western Sahara;6;inf;5.999999999999999;
24566;2020-04-23;no;Yemen;1;inf;0.9999999999999998;
24567;2020-04-23;no;Zambia;76;24.444444444444446;77.6;
24568;2020-04-23;no;Equatorial Guinea;84;167.3333333333334;144.59999999999997;
24569;2020-04-23;no;Turkey;101790;31.839006291337324;101747.99999999997;27.760256881079552
24570;2020-04-23;no;Nepal;48;18.13333333333334;46.79999999999999;
24571;2020-04-23;no;South Africa;3953;15.099726775956288;3926.799999999999;17.496624273826352
24572;2020-04-23;no;Slovenia;1366;123.12121212121215;1364.7999999999997;141.13194444444582
24573;2020-04-23;no;New Zealand;1456;263.7575757575758;1456.5999999999997;241.76666666666665
24574;2020-04-23;no;Nicaragua;11;20.66666666666667;10.799999999999997;
24575;2020-04-23;no;Niger;671;94.76190476190477;670.9999999999999;96.23188405797057
24576;2020-04-23;no;Nigeria;981;5.314345991561183;959.1999999999998;8.72148900169205
24577;2020-04-23;no;North Macedonia;1300;36.618357487922715;1296.6;48.6487867177522
24578;2020-04-23;no;Norway;7401;69.61904761904763;7378.399999999998;100.37087912087952
24579;2020-04-23;no;Oman;1716;15.50641025641026;1706.5999999999995;15.757278377494295
24580;2020-04-23;no;Pakistan;11940;11.863733905579402;11844.399999999998;13.703106924475309
24581;2020-04-23;no;Panama;5166;19.219160104986887;5104.199999999999;22.89513108614233
24582;2020-04-23;no;Papua New Guinea;8;15.333333333333337;7.799999999999998;
24583;2020-04-23;no;Paraguay;213;84.53333333333337;216.99999999999994;57.621621621621806
24584;2020-04-23;no;Peru;20914;12.566569169104113;20995.999999999996;12.906872532055548
24585;2020-04-23;no;Philippines;6981;35.41012216404888;6955.199999999999;38.357843137254875
24586;2020-04-23;no;Poland;10511;31.079898218829527;10540.199999999997;31.07823439878244
24587;2020-04-23;no;Somalia;328;14.28571428571429;323.5999999999999;9.219768664563619
24588;2020-04-23;no;Portugal;22353;44.97878165639975;22380.6;42.7161458333332
24589;2020-04-23;no;Romania;10096;22.676034348165498;10019.999999999998;28.7301681503462
24590;2020-04-23;no;Russia;62773;11.557442557442563;63348.999999999985;10.889022466000455
24591;2020-04-23;no;Rwanda;154;76.1666666666667;163.19999999999996;24.071794871794918
24592;2020-04-23;no;Saint Kitts and Nevis;15;inf;14.999999999999996;
24593;2020-04-23;no;Saint Lucia;15;inf;14.999999999999996;
24594;2020-04-23;no;Saint Vincent and the Grenadines;13;25.33333333333334;13.199999999999998;
24595;2020-04-23;no;San Marino;501;39.066666666666684;498.19999999999993;47.372168284789595
24596;2020-04-23;no;Sao Tome and Principe;4;inf;3.999999999999999;
24597;2020-04-23;no;Saudi Arabia;13930;11.11584746991446;13946.799999999996;11.067762873215067
24598;2020-04-23;no;Senegal;479;13.263681592039804;498.39999999999986;10.962248995983943
24599;2020-04-23;no;Serbia;7276;36.80483592400693;7314.399999999998;30.611639297032614
24600;2020-04-23;no;Seychelles;11;inf;10.999999999999996;
24601;2020-04-23;no;Sierra Leone;64;8.333333333333337;67.79999999999998;
24602;2020-04-23;no;Singapore;11178;9.886020457866541;11042.399999999998;9.888582857892319
24603;2020-04-23;no;Qatar;7764;11.610073111291637;7864.199999999999;11.235721703011423
24604;2020-04-23;no;Zimbabwe;28;inf;28.799999999999997;
24605;2020-04-23;no;El Salvador;250;18.98666666666667;251.99999999999994;18.578811369509037
24606;2020-04-23;no;Ecuador;11183;27.54225053078557;15573.799999999996;5.035059205943815
24607;2020-04-23;Hunan;China;1019;inf;1018.9999999999998;3.820089087595998e+31
24608;2020-04-23;Inner Mongolia;China;194;inf;195.39999999999998;243.24999999999656
24609;2020-04-23;Isle of Man;United Kingdom;307;inf;307.4;169.8148148148138
24610;2020-04-23;Jiangsu;China;653;inf;652.9999999999999;inf
24611;2020-04-23;Jiangxi;China;937;inf;936.9999999999998;3.512682507436163e+31
24612;2020-04-23;Jilin;China;108;106.66666666666671;107.6;106.60000000000001
24613;2020-04-23;Liaoning;China;146;inf;145.99999999999997;inf
24614;2020-04-23;Macau;China;45;inf;44.99999999999999;
24615;2020-04-23;Manitoba;Canada;262;73.71428571428574;260.79999999999995;117.4848484848476
24616;2020-04-23;Martinique;France;164;327.3333333333334;167.19999999999996;86.91228070175478
24617;2020-04-23;Mayotte;France;326;42.80000000000002;339.3999999999999;16.631944444444457
24618;2020-04-23;Montserrat;United Kingdom;11;inf;10.999999999999996;
24619;2020-04-23;New Brunswick;Canada;118;inf;117.99999999999997;3.538924532571759e+31
24620;2020-04-23;New Caledonia;France;18;inf;17.999999999999996;
24621;2020-04-23;New South Wales;Australia;2976;849.1428571428573;2978.3999999999996;530.8214285714158
24622;2020-04-23;Newfoundland and Labrador;Canada;256;-512.6666666666669;256.4;-2564.6666666668134
24623;2020-04-23;Ningxia;China;75;inf;74.99999999999999;
24624;2020-04-23;Northern Territory;Australia;28;inf;27.999999999999993;
24625;2020-04-23;Northwest Territories;Canada;5;inf;4.999999999999999;
24626;2020-04-23;Nova Scotia;Canada;827;17.303703703703707;810.1999999999998;24.430512016718936
24627;2020-04-23;Ontario;Canada;14068;19.956146834195625;14012.599999999997;22.6004266307399
24628;2020-04-23;Prince Edward Island;Canada;26;inf;25.999999999999996;
24629;2020-04-23;Qinghai;China;18;inf;17.999999999999996;
24630;2020-04-23;Quebec;Canada;21838;24.505062305295954;21762.399999999994;24.291773082578818
24631;2020-04-23;Queensland;Australia;1026;1024.666666666667;1025.1999999999998;731.2857142856965
24632;2020-04-23;Reunion;France;412;410.6666666666668;412.19999999999993;315.9487179487153
24633;2020-04-23;Saint Barthelemy;France;6;inf;5.999999999999999;
24634;2020-04-23;Saint Pierre and Miquelon;France;1;inf;0.9999999999999998;
24635;2020-04-23;Saskatchewan;Canada;331;59.21212121212123;333.4;55.46892655367199
24636;2020-04-23;Hubei;China;68128;inf;68127.99999999999;inf
24637;2020-04-23;Henan;China;1276;inf;1275.9999999999998;inf
24638;2020-04-23;Heilongjiang;China;928;122.75555555555562;925.3999999999999;148.26881720430134
24639;2020-04-23;Hebei;China;328;inf;327.9999999999999;inf
24640;2020-04-23;no;Egypt;3891;18.354114713216962;3890.199999999999;19.108238538435042
24641;2020-04-23;Alberta;Canada;3720;10.897066666666673;3693.199999999999;13.531311539976393
24642;2020-04-23;Anguilla;United Kingdom;3;inf;2.9999999999999996;
24643;2020-04-23;Anhui;China;991;inf;990.9999999999998;3.7151209870536155e+31
24644;2020-04-23;Aruba;Netherlands;100;66.00000000000004;99.39999999999998;
24645;2020-04-23;Australian Capital Territory;Australia;104;inf;104.59999999999998;260.50000000000097
24646;2020-04-23;Beijing;China;593;inf;592.9999999999999;inf
24647;2020-04-23;Bermuda;United Kingdom;99;14.56410256410257;98.39999999999998;
24648;2020-04-23;Bonaire, Sint Eustatius and Saba;Netherlands;5;inf;4.999999999999999;
24649;2020-04-23;British Columbia;Canada;1824;35.62000000000001;1828.7999999999997;35.008547008546984
24650;2020-04-23;British Virgin Islands;United Kingdom;5;inf;5.199999999999999;
24651;2020-04-23;Cayman Islands;United Kingdom;66;inf;67.6;
24652;2020-04-23;Channel Islands;United Kingdom;521;40.40000000000001;512.5999999999999;70.1851851851853
24653;2020-04-23;Chongqing;China;579;inf;578.9999999999999;inf
24654;2020-04-23;Shaanxi;China;279;278.3333333333334;281.4;45.900000000000006
24655;2020-04-23;Curacao;Netherlands;14;inf;14.799999999999995;
24656;2020-04-23;Falkland Islands (Malvinas);United Kingdom;12;22.66666666666667;11.999999999999998;
24657;2020-04-23;Faroe Islands;Denmark;187;185.66666666666674;186.19999999999996;464.50000000001006
24658;2020-04-23;French Guiana;France;107;20.06666666666667;104.6;35.080459770114885
24659;2020-04-23;French Polynesia;France;57;113.33333333333339;56.79999999999998;
24660;2020-04-23;Fujian;China;355;inf;354.99999999999994;inf
24661;2020-04-23;Gansu;China;139;inf;138.99999999999997;inf
24662;2020-04-23;Gibraltar;United Kingdom;133;264.66666666666674;133.2;265.1999999999925
24663;2020-04-23;Grand Princess;Canada;13;inf;12.999999999999998;
24664;2020-04-23;Greenland;Denmark;11;inf;10.999999999999996;
24665;2020-04-23;Guadeloupe;France;148;inf;148.39999999999998;740.9999999999894
24666;2020-04-23;Guangdong;China;1585;1055.3333333333335;1583.9999999999998;1583.0000000000002
24667;2020-04-23;Guangxi;China;254;inf;253.99999999999994;3.8088425053950284e+31
